Identifiant,Année_naissance,Education,Situation_matrimoniale,Revenu,Enfant_charge,Ado_charge,Date_acquisition_client,Nombre_jours_depuis_dernier_achat,Montant_vin,Montant_fruits,Montant_viande,Montant_poisson,Montant_sucreries,Montant_luxe,Nb_achats_promo,Achats_en_ligne,Achats_catalogue,Achats_magasin,Nb_visites_web_mois,Accepte_Campagne_3,Accepte_Campagne_4,Accepte_Campagne_5,Accepte_Campagne_1,Accepte_Campagne_2,Reclamation_client,Z_CostContact,Z_Revenue,Response,Nb_achats_total,Depense_totale,Recence_jours,Tenure_jours,Nb_categories_achetees,R_score,F_score,M_score,RFM_score
4954,1956,Graduation,Married,48195.0,1,1,,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,0,0,0,0,0,3.0,11.0,0,11,265.0,53,,6,3,3,3,333
7861,1952,Master,Married,77027.0,0,1,2014-05-02,23,820.0,57.0,242.0,45.0,0.0,11.0,2,8,3,6,4,0,0,0,0,0,0,3.0,11.0,0,17,1175.0,23,4185.0,5,4,4,5,445
4837,1965,PhD,Married,71322.0,0,1,,57,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,0,0,0,0,0,0,3.0,11.0,0,26,1305.0,57,,6,3,5,5,355
9423,1979,Master,Married,32765.0,1,0,,49,13.0,3.0,17.0,7.0,3.0,3.0,2,2,0,4,5,0,0,0,0,0,0,3.0,11.0,0,6,46.0,49,,6,3,2,1,321
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,3.0,11.0,0,3,25.0,6,4335.0,5,5,1,1,511
153,1953,Graduation,Divorced,23272.0,0,0,,29,19.0,3.0,6.0,4.0,2.0,12.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,4,46.0,29,,6,4,1,1,411
9323,1949,Master,Together,49912.0,0,1,2012-07-09,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,0,3.0,11.0,1,22,874.0,5,4847.0,6,5,5,4,554
10001,1985,2n Cycle,Together,7500.0,1,0,2012-01-08,98,5.0,17.0,17.0,13.0,14.0,34.0,4,2,1,3,9,0,0,0,0,0,0,3.0,11.0,0,6,100.0,98,5030.0,6,1,2,2,122
3945,1947,PhD,Widow,68117.0,0,1,2013-10-03,80,618.0,44.0,215.0,0.0,17.0,36.0,2,11,8,4,6,1,0,0,0,0,0,3.0,11.0,1,23,930.0,80,4396.0,5,1,5,4,154
3799,1955,Graduation,Married,67225.0,0,1,,4,315.0,35.0,322.0,46.0,7.0,143.0,3,7,2,11,5,0,0,0,0,0,0,3.0,11.0,0,20,868.0,4,,6,5,5,4,554
8625,1976,Graduation,Married,17649.0,1,0,2013-12-11,70,15.0,1.0,23.0,0.0,5.0,1.0,3,3,0,3,8,0,0,0,0,0,0,3.0,11.0,0,6,45.0,70,4327.0,5,2,2,1,221
3491,1975,Graduation,Together,55914.0,0,1,,32,384.0,60.0,364.0,119.0,101.0,232.0,4,11,6,8,7,0,0,0,0,0,0,3.0,11.0,0,25,1260.0,32,,6,4,5,5,455
983,1984,Graduation,Married,40059.0,1,0,,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,1,0,0,0,0,0,3.0,11.0,0,11,414.0,82,,6,1,3,3,133
9119,1950,Graduation,Together,60905.0,0,1,2013-05-12,27,208.0,17.0,76.0,36.0,17.0,38.0,2,3,3,7,2,0,0,0,0,0,0,3.0,11.0,0,13,392.0,27,4540.0,6,4,3,3,433
4786,1977,Graduation,Married,75330.0,1,1,2012-04-10,94,555.0,82.0,257.0,93.0,61.0,61.0,4,10,3,12,6,0,0,0,0,0,0,3.0,11.0,0,25,1109.0,94,4937.0,6,1,5,4,154
5872,1951,Graduation,Single,60689.0,0,1,2013-01-06,23,240.0,90.0,216.0,63.0,6.0,24.0,4,4,4,10,3,0,0,0,0,0,0,3.0,11.0,0,18,639.0,23,4666.0,6,4,4,4,444
6568,1984,Graduation,Married,38680.0,1,0,,97,11.0,0.0,36.0,15.0,5.0,12.0,1,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,79.0,97,,5,1,2,2,122
5628,1982,Graduation,Together,61416.0,0,0,2013-08-02,25,848.0,154.0,323.0,201.0,61.0,78.0,1,10,3,10,6,1,0,0,0,0,0,3.0,11.0,0,23,1665.0,25,4458.0,6,4,5,5,455
5631,1991,Graduation,Single,49767.0,0,0,2013-02-05,92,202.0,47.0,197.0,55.0,42.0,149.0,1,5,4,8,4,0,0,0,0,0,0,3.0,11.0,0,17,692.0,92,4636.0,6,1,4,4,144
4974,1970,Graduation,Single,83273.0,1,2,,98,433.0,89.0,650.0,16.0,102.0,102.0,10,4,6,9,7,0,0,0,0,0,0,3.0,11.0,0,19,1392.0,98,,6,1,4,5,145
8416,1981,Graduation,Married,29009.0,1,0,,19,6.0,6.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,5,44.0,19,,6,4,2,1,421
5454,1979,Master,Married,45057.0,1,0,2013-01-12,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,3.0,11.0,0,5,50.0,80,4660.0,4,1,2,1,121
4095,1971,Graduation,Married,37150.0,1,0,2012-11-09,80,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,3.0,11.0,0,13,467.0,80,4724.0,6,1,3,3,133
5474,1970,Graduation,Single,43020.0,1,0,,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,0,0,0,0,3.0,11.0,0,9,223.0,79,,6,2,3,3,233
4268,1959,Graduation,Married,53154.0,0,1,2014-09-06,50,129.0,0.0,21.0,0.0,1.0,7.0,1,3,1,4,4,0,0,0,0,0,0,3.0,11.0,0,8,158.0,50,4058.0,4,3,2,2,322
10701,1973,Graduation,Married,65308.0,0,0,2013-11-09,60,713.0,0.0,264.0,120.0,80.0,34.0,1,7,8,12,4,0,0,1,1,0,0,3.0,11.0,0,27,1211.0,60,4359.0,5,2,5,5,255
3507,1970,Graduation,Single,76467.0,1,0,,44,676.0,161.0,426.0,210.0,44.0,58.0,2,2,5,5,6,0,0,0,0,0,0,3.0,11.0,1,12,1575.0,44,,6,3,3,5,335
2079,1947,2n Cycle,Married,81044.0,0,0,,0,450.0,26.0,535.0,73.0,98.0,26.0,1,5,6,10,1,0,0,0,0,0,0,3.0,11.0,0,21,1208.0,0,,6,5,5,5,555
626,1951,Graduation,Married,32871.0,1,1,2013-09-03,28,22.0,2.0,12.0,0.0,2.0,5.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,4,43.0,28,4426.0,5,4,1,1,411
4426,1975,Graduation,Single,55801.0,1,1,,35,367.0,4.0,51.0,6.0,4.0,95.0,6,7,2,6,7,0,0,0,1,0,0,3.0,11.0,0,15,527.0,35,,6,4,4,3,443
2591,1959,Graduation,Widow,76320.0,0,1,,49,526.0,35.0,214.0,69.0,53.0,35.0,2,6,3,4,2,0,0,0,0,0,0,3.0,11.0,0,13,932.0,49,,6,3,3,4,334
10509,1955,Master,Single,36927.0,1,1,2014-02-06,46,51.0,0.0,16.0,0.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3.0,11.0,0,6,71.0,46,4270.0,3,3,2,2,322
6382,1953,Graduation,Together,48794.0,1,1,,97,25.0,0.0,11.0,3.0,0.0,15.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,4,54.0,97,,4,1,1,1,111
6673,1965,Graduation,Single,23478.0,0,0,,51,28.0,6.0,27.0,12.0,17.0,39.0,1,3,0,3,8,0,0,0,0,0,0,3.0,11.0,0,6,129.0,51,,6,3,2,2,322
7441,1973,Graduation,Divorced,71128.0,1,0,2012-06-10,80,958.0,159.0,447.0,20.0,0.0,31.0,3,2,10,12,7,0,0,0,0,0,0,3.0,11.0,0,24,1615.0,80,4876.0,5,1,5,5,155
1071,1976,PhD,Divorced,70179.0,0,1,,10,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,3.0,11.0,0,23,1034.0,10,,6,5,5,4,554
10061,1950,Graduation,Married,59462.0,0,1,2013-05-01,29,724.0,17.0,143.0,0.0,8.0,196.0,2,9,2,12,7,0,0,0,0,0,0,3.0,11.0,0,23,1088.0,29,4551.0,5,4,5,4,454
7187,1969,Master,Together,51371.0,1,1,,52,375.0,42.0,48.0,94.0,66.0,96.0,7,4,10,4,3,0,0,0,0,0,0,3.0,11.0,0,18,721.0,52,,6,3,4,4,344
8775,1969,Graduation,Together,38361.0,1,0,,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,0,0,0,0,0,3.0,11.0,0,7,137.0,74,,5,2,2,2,222
1612,1981,PhD,Single,51371.0,1,0,,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,3.0,11.0,0,6,47.0,82,,4,1,2,1,121
2345,1982,PhD,Together,70038.0,0,0,,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,3.0,11.0,0,16,1244.0,54,,6,3,4,5,345
322,1978,Graduation,Together,42554.0,1,1,2013-12-01,93,29.0,1.0,11.0,0.0,0.0,0.0,2,2,0,3,4,0,0,0,0,0,0,3.0,11.0,0,5,41.0,93,4337.0,3,1,2,1,121
10897,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757.0,80.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,3.0,11.0,0,27,1174.0,63,4695.0,6,2,5,5,255
123,1951,Graduation,Widow,67046.0,0,1,2013-06-01,92,544.0,35.0,133.0,23.0,151.0,107.0,2,4,5,4,2,0,0,0,0,0,0,3.0,11.0,0,13,993.0,92,4520.0,6,1,3,4,134
6103,1948,Graduation,Married,42192.0,0,0,2013-06-09,40,40.0,15.0,15.0,17.0,6.0,7.0,1,2,1,3,4,0,0,0,0,0,0,3.0,11.0,0,6,100.0,40,4512.0,6,3,2,2,322
7899,1952,PhD,Married,77610.0,0,1,,70,1245.0,33.0,332.0,21.0,33.0,16.0,2,4,7,4,7,0,0,0,0,0,0,3.0,11.0,0,15,1680.0,70,,6,2,4,5,245
10500,1984,Graduation,Married,31761.0,1,0,2014-05-04,96,19.0,1.0,20.0,16.0,14.0,28.0,2,3,0,4,5,0,0,0,0,0,0,3.0,11.0,0,7,98.0,96,4183.0,6,1,2,2,122
1655,1979,Graduation,Together,34350.0,1,0,,81,16.0,3.0,15.0,2.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,48.0,81,,6,1,1,1,111
2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376.0,4.0,94.0,12.0,9.0,24.0,3,6,2,8,5,0,0,0,0,0,0,3.0,11.0,0,16,519.0,63,4544.0,6,2,4,3,243
2712,1956,Graduation,Married,71866.0,0,1,,85,184.0,178.0,178.0,103.0,39.0,33.0,1,6,3,10,3,0,0,0,0,0,0,3.0,11.0,0,19,715.0,85,,6,1,4,4,144
5517,1969,Graduation,Married,25293.0,1,0,,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,0,0,0,0,0,0,3.0,11.0,0,4,37.0,51,,4,3,1,1,311
10643,1987,PhD,Single,42000.0,0,0,2013-10-01,23,124.0,83.0,267.0,85.0,59.0,35.0,2,5,2,11,5,0,0,0,0,0,0,3.0,11.0,1,18,653.0,23,4398.0,6,4,4,4,444
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627.0,120.0,414.0,121.0,80.0,93.0,1,9,6,5,5,0,0,0,0,0,0,3.0,11.0,0,20,1455.0,95,4484.0,6,1,5,5,155
10281,1970,Graduation,Divorced,64713.0,1,0,2014-07-02,11,180.0,60.0,241.0,13.0,54.0,54.0,2,5,5,7,4,0,0,0,0,0,0,3.0,11.0,1,17,602.0,11,4124.0,6,5,4,3,543
6958,1977,Master,Married,27889.0,1,0,2013-05-07,42,14.0,0.0,4.0,0.0,0.0,8.0,1,1,1,2,6,0,0,0,0,0,0,3.0,11.0,0,4,26.0,42,4545.0,3,3,1,1,311
954,1960,Basic,Widow,22123.0,0,0,,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,0,0,0,0,0,0,3.0,11.0,0,6,102.0,77,,6,2,2,2,222
5079,1971,Graduation,Married,51371.0,1,1,2013-03-03,82,71.0,1.0,16.0,0.0,0.0,9.0,4,2,1,3,8,0,0,0,0,0,0,3.0,11.0,0,6,97.0,82,4610.0,4,1,2,2,122
10339,1954,Master,Together,51371.0,0,1,,83,161.0,0.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,0,0,0,0,3.0,11.0,0,9,207.0,83,,3,1,3,3,133
4643,1973,Graduation,Married,27803.0,1,0,,40,8.0,26.0,46.0,38.0,9.0,49.0,2,3,0,4,8,0,0,0,0,0,0,3.0,11.0,0,7,176.0,40,,6,3,2,2,322
3117,1955,Graduation,Single,51371.0,0,1,,95,264.0,0.0,21.0,12.0,6.0,147.0,3,6,1,5,7,0,0,0,0,0,0,3.0,11.0,0,12,450.0,95,,5,1,3,3,133
6497,1960,Graduation,Married,51651.0,0,1,2012-07-11,32,293.0,6.0,23.0,13.0,6.0,92.0,4,6,2,5,8,0,0,0,0,0,0,3.0,11.0,0,13,433.0,32,4845.0,6,4,3,3,433
5396,1988,Graduation,Married,68487.0,0,0,,48,758.0,12.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,3.0,11.0,0,29,1366.0,48,,6,3,5,5,355
5250,1943,Master,Widow,51371.0,0,0,,75,532.0,126.0,490.0,164.0,126.0,126.0,1,5,5,11,1,0,0,1,0,0,0,3.0,11.0,1,21,1564.0,75,,6,2,5,5,255
1052,1969,Graduation,Married,56796.0,0,1,,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,0,0,0,0,3.0,11.0,0,24,1001.0,24,,6,4,5,4,454
2802,1992,2n Cycle,Married,87000.0,0,0,,61,196.0,25.0,607.0,67.0,17.0,49.0,1,4,6,7,2,0,0,0,0,0,0,3.0,11.0,0,17,961.0,61,,6,2,4,4,244
6343,1959,Graduation,Married,79823.0,0,1,,6,835.0,73.0,380.0,114.0,73.0,43.0,1,6,9,7,2,0,1,0,0,0,0,3.0,11.0,0,22,1518.0,6,,6,5,5,5,555
6507,1980,Graduation,Single,30828.0,1,0,2013-04-10,16,16.0,11.0,15.0,2.0,0.0,12.0,2,1,1,4,3,0,0,0,0,0,0,3.0,11.0,0,6,56.0,16,4572.0,5,5,2,2,522
7901,1971,Master,Married,34109.0,0,1,2013-06-11,39,9.0,1.0,5.0,2.0,1.0,4.0,1,0,0,3,4,0,0,0,0,0,0,3.0,11.0,0,3,22.0,39,4510.0,6,3,1,1,311
4865,1974,Master,Divorced,53367.0,1,1,,2,229.0,7.0,140.0,10.0,3.0,11.0,7,5,1,8,7,0,0,0,0,0,0,3.0,11.0,1,14,400.0,2,,6,5,3,3,533
2686,1969,Basic,Together,22390.0,0,0,,49,0.0,1.0,4.0,15.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,3,26.0,49,,5,3,1,1,311
3107,1976,Graduation,Together,71322.0,0,1,2014-02-05,31,121.0,24.0,124.0,24.0,15.0,42.0,1,4,1,7,2,0,0,0,0,0,0,3.0,11.0,0,12,350.0,31,4271.0,6,4,3,3,433
1146,1949,Master,Together,49912.0,0,1,2012-07-09,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,0,3.0,11.0,1,22,874.0,5,4847.0,6,5,5,4,554
11031,1950,PhD,Married,48699.0,1,1,,90,26.0,1.0,10.0,2.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,4,40.0,90,,5,1,1,1,111
7428,1975,Graduation,Together,80144.0,0,0,,47,240.0,132.0,445.0,250.0,192.0,108.0,1,3,7,8,1,0,0,0,0,0,0,3.0,11.0,0,18,1367.0,47,,6,3,4,5,345
975,1956,Graduation,Single,54252.0,1,1,,25,178.0,4.0,26.0,8.0,4.0,44.0,5,4,1,5,6,0,0,0,0,0,0,3.0,11.0,0,10,264.0,25,,6,4,3,3,433
1103,1976,Master,Married,81929.0,1,0,,60,1486.0,55.0,278.0,49.0,0.0,185.0,2,4,4,10,6,1,0,1,0,0,0,3.0,11.0,1,18,2053.0,60,,5,2,4,5,245
3422,1975,Graduation,Married,76068.0,0,1,,67,1115.0,12.0,128.0,33.0,12.0,76.0,1,2,3,4,6,0,1,0,0,1,0,3.0,11.0,0,9,1376.0,67,,6,2,3,5,235
1055,1976,Master,Married,53204.0,1,1,,40,29.0,0.0,8.0,2.0,0.0,6.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,4,45.0,40,,4,3,1,1,311
6544,1949,PhD,Together,67911.0,0,1,,63,529.0,0.0,356.0,63.0,28.0,0.0,3,6,7,11,3,0,0,0,0,0,0,3.0,11.0,0,24,976.0,63,,4,2,5,4,254
1241,1984,2n Cycle,Married,14796.0,1,0,,1,13.0,3.0,8.0,7.0,4.0,16.0,2,1,0,3,9,0,0,0,0,0,0,3.0,11.0,1,4,51.0,1,,6,5,1,1,511
2909,1974,PhD,Married,78128.0,0,1,,89,934.0,24.0,230.0,16.0,24.0,36.0,2,8,4,6,3,0,1,1,0,0,0,3.0,11.0,0,18,1264.0,89,,6,1,4,5,145
5802,1972,Basic,Married,14188.0,0,0,,40,2.0,7.0,11.0,16.0,12.0,27.0,1,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,6,75.0,40,,6,3,2,2,322
1407,1986,Basic,Married,20425.0,1,0,,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,57.0,5,,6,5,2,2,522
6183,1962,Master,Married,58646.0,0,1,2013-10-06,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,3.0,11.0,0,7,140.0,3,4393.0,6,5,2,2,522
340,1970,Graduation,Divorced,72967.0,0,1,,1,158.0,35.0,179.0,0.0,0.0,125.0,2,7,2,8,5,1,0,0,0,0,0,3.0,11.0,1,17,497.0,1,,4,5,4,3,543
5991,1949,Master,Married,48150.0,0,1,2013-08-06,24,173.0,2.0,39.0,3.0,2.0,47.0,3,5,1,4,7,0,0,0,0,0,0,3.0,11.0,0,10,266.0,24,4454.0,6,4,3,3,433
3104,1961,Graduation,Single,82332.0,0,0,,89,830.0,59.0,968.0,51.0,79.0,19.0,1,5,3,12,2,0,0,1,0,0,0,3.0,11.0,1,20,2006.0,89,,6,1,5,5,155
9729,1955,Graduation,Widow,58275.0,1,1,2013-02-06,48,189.0,10.0,253.0,56.0,43.0,64.0,6,8,2,7,7,0,0,0,0,0,0,3.0,11.0,0,17,615.0,48,4635.0,6,3,4,3,343
1008,1981,PhD,Together,44953.0,0,0,,31,728.0,17.0,133.0,11.0,8.0,124.0,1,7,3,13,6,1,0,0,0,0,0,3.0,11.0,0,23,1021.0,31,,6,4,5,4,454
11091,1953,Graduation,Together,34587.0,1,1,,68,7.0,2.0,9.0,2.0,0.0,2.0,2,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,4,22.0,68,,5,2,1,1,211
3969,1974,Master,Together,43018.0,0,1,2013-01-11,46,35.0,4.0,17.0,7.0,6.0,64.0,1,2,2,2,5,0,0,0,0,0,0,3.0,11.0,0,6,133.0,46,4661.0,6,3,2,2,322
1916,1954,Master,Married,45736.0,0,1,,92,188.0,3.0,180.0,20.0,3.0,43.0,5,7,1,6,7,0,0,0,0,0,0,3.0,11.0,0,14,437.0,92,,6,1,3,3,133
9907,1969,Master,Together,66476.0,0,1,2013-04-12,80,742.0,28.0,152.0,25.0,9.0,57.0,2,6,8,10,4,0,0,0,0,0,0,3.0,11.0,0,24,1013.0,80,4570.0,6,1,5,4,154
87,1981,2n Cycle,Married,27733.0,1,0,,16,0.0,7.0,5.0,26.0,2.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,57.0,16,,5,5,2,2,522
8659,1952,PhD,Together,69805.0,0,1,,50,750.0,71.0,174.0,13.0,10.0,20.0,2,6,8,11,2,0,0,0,0,0,0,3.0,11.0,0,25,1038.0,50,,6,3,5,4,354
6262,1962,Master,Single,72217.0,0,0,2013-10-04,93,816.0,42.0,450.0,55.0,56.0,154.0,1,3,10,8,2,0,0,0,0,0,0,3.0,11.0,0,21,1573.0,93,4395.0,6,1,5,5,155
6147,1971,Graduation,Divorced,25818.0,1,0,,51,5.0,2.0,8.0,2.0,2.0,9.0,1,0,1,2,7,0,0,0,0,0,0,3.0,11.0,0,3,28.0,51,,6,3,1,1,311
8832,1976,Master,Together,37509.0,1,0,2012-12-09,24,37.0,5.0,56.0,12.0,8.0,5.0,2,3,0,4,7,0,0,0,0,0,0,3.0,11.0,0,7,123.0,24,4694.0,6,4,2,2,422
10067,1976,2n Cycle,Together,25176.0,1,1,2013-10-08,79,4.0,0.0,4.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,3,13.0,79,4391.0,3,1,1,1,111
7532,1980,Graduation,Married,43586.0,0,1,,26,99.0,2.0,11.0,4.0,0.0,16.0,3,3,0,4,8,0,0,0,0,0,0,3.0,11.0,0,7,132.0,26,,5,4,2,2,422
4915,1956,2n Cycle,Married,53230.0,0,1,2012-03-08,86,176.0,72.0,98.0,136.0,21.0,229.0,4,5,2,12,5,0,0,0,0,0,0,3.0,11.0,0,19,732.0,86,4970.0,6,1,4,4,144
2115,1957,Graduation,Together,50116.0,1,1,,68,54.0,0.0,10.0,0.0,0.0,2.0,2,1,0,4,5,0,1,0,0,0,0,3.0,11.0,0,5,66.0,68,,3,2,2,2,222
2088,1972,Graduation,Together,84906.0,0,0,2013-04-10,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3.0,11.0,0,23,1631.0,98,4572.0,6,1,5,5,155
2493,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,0,0,0,0,0,0,3.0,11.0,0,16,608.0,34,4633.0,5,4,4,3,443
6292,1986,PhD,Married,82333.0,0,0,,60,1311.0,0.0,359.0,46.0,89.0,17.0,1,4,3,10,2,0,0,1,0,0,0,3.0,11.0,1,17,1822.0,60,,5,2,4,5,245
1631,1965,PhD,Together,65220.0,0,0,2012-03-09,3,890.0,63.0,292.0,0.0,25.0,12.0,4,8,4,7,6,0,0,0,0,0,0,3.0,11.0,1,19,1282.0,3,4969.0,5,5,4,5,545
10104,1974,Graduation,Together,33590.0,2,1,2013-03-11,65,4.0,0.0,2.0,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,3,8.0,65,4602.0,3,2,1,1,211
3006,1976,Graduation,Divorced,30992.0,1,0,,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,43.0,83,,5,1,1,1,111
3919,1976,Master,Single,72309.0,0,0,2013-11-03,64,960.0,0.0,883.0,50.0,38.0,0.0,1,5,6,8,3,0,0,0,1,0,0,3.0,11.0,1,19,1931.0,64,4365.0,4,2,4,5,245
11181,1949,PhD,Married,156924.0,0,0,,85,2.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.0,0,0,8.0,85,,6,1,1,1,111
642,1980,Basic,Married,16005.0,1,0,,69,1.0,3.0,2.0,20.0,30.0,47.0,3,2,1,2,8,0,0,0,0,0,0,3.0,11.0,0,5,103.0,69,,6,2,2,2,222
10127,1965,Graduation,Married,58692.0,0,1,2014-06-04,21,301.0,11.0,61.0,4.0,7.0,11.0,1,8,2,4,7,0,0,0,0,0,0,3.0,11.0,0,14,395.0,21,4152.0,6,4,3,3,433
271,1969,Graduation,Widow,40590.0,1,1,2013-02-10,30,154.0,0.0,50.0,6.0,11.0,37.0,5,3,4,3,6,1,0,0,0,0,0,3.0,11.0,0,10,258.0,30,4631.0,5,4,3,3,433
4973,1970,Graduation,Single,20587.0,1,0,2014-11-05,39,2.0,3.0,6.0,4.0,1.0,9.0,1,1,1,2,7,0,0,0,0,0,0,3.0,11.0,0,4,25.0,39,3998.0,6,3,1,1,311
2948,1954,Master,Divorced,62637.0,0,1,2014-01-03,76,104.0,12.0,48.0,4.0,12.0,5.0,1,2,2,5,2,0,0,0,0,0,0,3.0,11.0,0,9,185.0,76,4304.0,6,2,3,2,232
2715,1966,Master,Divorced,29435.0,1,1,2012-06-08,11,70.0,3.0,37.0,4.0,2.0,64.0,4,3,2,2,9,0,0,0,0,0,0,3.0,11.0,1,7,180.0,11,4878.0,6,5,2,2,522
10432,1974,Graduation,Divorced,19346.0,1,0,,26,2.0,0.0,9.0,3.0,6.0,2.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,4,22.0,26,,5,4,1,1,411
9216,1971,Graduation,Married,35788.0,1,1,,34,23.0,2.0,11.0,3.0,1.0,4.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,5,44.0,34,,6,4,2,1,421
7124,1968,Graduation,Divorced,36997.0,1,1,2013-01-02,72,43.0,4.0,12.0,8.0,0.0,27.0,5,2,1,4,5,0,0,0,0,0,0,3.0,11.0,0,7,94.0,72,4670.0,5,2,2,2,222
9727,1957,Graduation,Married,23539.0,0,0,,13,4.0,24.0,11.0,16.0,1.0,25.0,1,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,6,81.0,13,,6,5,2,2,522
5136,1973,Graduation,Single,65333.0,0,1,,58,654.0,7.0,92.0,0.0,15.0,30.0,7,9,4,8,6,0,1,1,0,0,0,3.0,11.0,0,21,798.0,58,,5,3,5,4,354
9790,1957,Graduation,Single,78499.0,0,0,,12,912.0,72.0,170.0,47.0,36.0,97.0,1,11,3,4,4,0,0,1,0,0,0,3.0,11.0,1,18,1334.0,12,,6,5,4,5,545
1818,1971,PhD,Together,29732.0,1,0,,23,25.0,0.0,8.0,0.0,1.0,4.0,1,2,0,2,9,0,0,0,0,0,0,3.0,11.0,0,4,38.0,23,,4,4,1,1,411
1100,1960,Master,Together,41275.0,1,2,,33,24.0,4.0,22.0,0.0,2.0,9.0,4,3,1,3,5,0,0,0,0,0,0,3.0,11.0,0,7,61.0,33,,5,4,2,2,422
7873,1973,PhD,Together,63516.0,1,1,2013-06-07,30,141.0,11.0,114.0,15.0,14.0,5.0,4,4,1,7,5,0,0,0,0,0,0,3.0,11.0,0,12,300.0,30,4514.0,6,4,3,3,433
10609,1962,PhD,Married,42769.0,0,1,2013-12-10,15,71.0,0.0,13.0,3.0,1.0,0.0,2,1,1,4,4,0,0,0,0,0,0,3.0,11.0,0,6,88.0,15,4328.0,4,5,2,2,522
6950,1958,Master,Married,49572.0,1,1,,25,35.0,1.0,16.0,0.0,1.0,1.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,54.0,25,,5,4,2,1,421
7233,1972,Graduation,Married,69209.0,0,0,,4,496.0,32.0,849.0,229.0,48.0,128.0,2,5,3,6,4,0,0,0,1,0,0,3.0,11.0,0,14,1782.0,4,,6,5,3,5,535
9481,1976,Graduation,Married,17148.0,1,0,,80,9.0,9.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,0,0,0,0,3.0,11.0,0,7,68.0,80,,6,1,2,2,122
