Identifiant,Année_naissance,Education,Situation_matrimoniale,Revenu,Enfant_charge,Ado_charge,Date_acquisition_client,Nombre_jours_depuis_dernier_achat,Montant_vin,Montant_fruits,Montant_viande,Montant_poisson,Montant_sucreries,Montant_luxe,Nb_achats_promo,Nb_achats_en_ligne,Achats_catalogue,Achats_magasin,Nb_visites_web_mois,Accepte_Campagne_3,Accepte_Campagne_4,Accepte_Campagne_5,Accepte_Campagne_1,Accepte_Campagne_2,Reclamation_client,Z_CostContact,Z_Revenue,Response,Depense_totale,Depense_plaisir,Part_plaisir,Taux_depense_sur_revenu,Total_achats,Part_achats_en_ligne,Part_achats_catalogue,Taux_visite_achat_web,Nb_enfants_total,Age,Score_engagement_marketing,Taux_acceptation_campagne
9119,1950,Graduation,Together,60905.0,0,1,2013-05-12,27,208.0,17.0,76.0,36.0,17.0,38.0,2,3,3,7,2,0,0,0,0,0,0,3.0,11.0,0,392.0,263.0,0.6709183673469388,0.00643625318118381,13,0.23076923076923078,0.23076923076923078,1.5,1,64,0,0.0
4786,1977,Graduation,Married,75330.0,1,1,2012-04-10,94,555.0,82.0,257.0,93.0,61.0,61.0,4,10,3,12,6,0,0,0,0,0,0,3.0,11.0,0,1109.0,677.0,0.6104598737601443,0.014721890349130493,25,0.4,0.12,1.6666666666666667,2,37,0,0.0
5872,1951,Graduation,Single,60689.0,0,1,2013-01-06,23,240.0,90.0,216.0,63.0,6.0,24.0,4,4,4,10,3,0,0,0,0,0,0,3.0,11.0,0,639.0,270.0,0.4225352112676056,0.01052909093904991,18,0.2222222222222222,0.2222222222222222,1.3333333333333333,1,63,0,0.0
6568,1984,Graduation,Married,38680.0,1,0,1970-01-01,97,11.0,0.0,36.0,15.0,5.0,12.0,1,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,79.0,28.0,0.35443037974683544,0.0020423991726990693,5,0.4,0.0,0.2857142857142857,1,30,0,0.0
5628,1982,Graduation,Together,61416.0,0,0,2013-08-02,25,848.0,154.0,323.0,201.0,61.0,78.0,1,10,3,10,6,1,0,0,0,0,0,3.0,11.0,0,1665.0,987.0,0.5927927927927928,0.027110199296600235,23,0.43478260869565216,0.13043478260869565,1.6666666666666667,0,32,1,0.2
5631,1991,Graduation,Single,49767.0,0,0,2013-02-05,92,202.0,47.0,197.0,55.0,42.0,149.0,1,5,4,8,4,0,0,0,0,0,0,3.0,11.0,0,692.0,393.0,0.5679190751445087,0.01390479635099564,17,0.29411764705882354,0.23529411764705882,1.25,0,23,0,0.0
4974,1970,Graduation,Single,83273.0,1,2,1970-01-01,98,433.0,89.0,650.0,16.0,102.0,102.0,10,4,6,9,7,0,0,0,0,0,0,3.0,11.0,0,1392.0,637.0,0.45761494252873564,0.016716102458179723,19,0.21052631578947367,0.3157894736842105,0.5714285714285714,3,44,0,0.0
8416,1981,Graduation,Married,29009.0,1,0,1970-01-01,19,6.0,6.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,44.0,13.0,0.29545454545454547,0.0015167706573821918,5,0.4,0.0,0.3333333333333333,1,33,0,0.0
5454,1979,Master,Married,45057.0,1,0,2013-01-12,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,3.0,11.0,0,50.0,40.0,0.8,0.0011097054841645027,5,0.4,0.0,0.4,1,35,0,0.0
4095,1971,Graduation,Married,37150.0,1,0,2012-11-09,80,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,3.0,11.0,0,467.0,317.0,0.6788008565310493,0.012570659488559892,13,0.3076923076923077,0.23076923076923078,0.5714285714285714,1,43,0,0.0
5474,1970,Graduation,Single,43020.0,1,0,1970-01-01,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,0,0,0,0,3.0,11.0,0,223.0,113.0,0.5067264573991032,0.0051836355183635515,9,0.4444444444444444,0.1111111111111111,0.6666666666666666,1,44,0,0.0
4268,1959,Graduation,Married,53154.0,0,1,2014-09-06,50,129.0,0.0,21.0,0.0,1.0,7.0,1,3,1,4,4,0,0,0,0,0,0,3.0,11.0,0,158.0,137.0,0.8670886075949367,0.00297249501448621,8,0.375,0.125,0.75,1,55,0,0.0
10701,1973,Graduation,Married,65308.0,0,0,2013-11-09,60,713.0,0.0,264.0,120.0,80.0,34.0,1,7,8,12,4,0,0,1,1,0,0,3.0,11.0,0,1211.0,827.0,0.6829066886870355,0.018542904391498746,27,0.25925925925925924,0.2962962962962963,1.75,0,41,2,0.4
3507,1970,Graduation,Single,76467.0,1,0,1970-01-01,44,676.0,161.0,426.0,210.0,44.0,58.0,2,2,5,5,6,0,0,0,0,0,0,3.0,11.0,1,1575.0,778.0,0.49396825396825395,0.020597120326415315,12,0.16666666666666666,0.4166666666666667,0.3333333333333333,1,44,0,0.0
2079,1947,2n Cycle,Married,81044.0,0,0,1970-01-01,0,450.0,26.0,535.0,73.0,98.0,26.0,1,5,6,10,1,0,0,0,0,0,0,3.0,11.0,0,1208.0,574.0,0.47516556291390727,0.014905483441093726,21,0.23809523809523808,0.2857142857142857,5.0,0,67,0,0.0
626,1951,Graduation,Married,32871.0,1,1,2013-09-03,28,22.0,2.0,12.0,0.0,2.0,5.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,43.0,29.0,0.6744186046511628,0.0013081439566791397,4,0.25,0.0,0.25,2,63,0,0.0
4426,1975,Graduation,Single,55801.0,1,1,1970-01-01,35,367.0,4.0,51.0,6.0,4.0,95.0,6,7,2,6,7,0,0,0,1,0,0,3.0,11.0,0,527.0,466.0,0.8842504743833017,0.009444275192200856,15,0.4666666666666667,0.13333333333333333,1.0,2,39,1,0.2
2591,1959,Graduation,Widow,76320.0,0,1,1970-01-01,49,526.0,35.0,214.0,69.0,53.0,35.0,2,6,3,4,2,0,0,0,0,0,0,3.0,11.0,0,932.0,614.0,0.6587982832618026,0.012211740041928721,13,0.46153846153846156,0.23076923076923078,3.0,1,55,0,0.0
10509,1955,Master,Single,36927.0,1,1,2014-02-06,46,51.0,0.0,16.0,0.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3.0,11.0,0,71.0,55.0,0.7746478873239436,0.0019227123784764536,6,0.5,0.0,0.375,2,59,0,0.0
6382,1953,Graduation,Together,48794.0,1,1,1970-01-01,97,25.0,0.0,11.0,3.0,0.0,15.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,54.0,40.0,0.7407407407407407,0.0011066934459154814,4,0.25,0.0,0.25,2,61,0,0.0
6673,1965,Graduation,Single,23478.0,0,0,1970-01-01,51,28.0,6.0,27.0,12.0,17.0,39.0,1,3,0,3,8,0,0,0,0,0,0,3.0,11.0,0,129.0,84.0,0.6511627906976745,0.005494505494505495,6,0.5,0.0,0.375,0,49,0,0.0
7441,1973,Graduation,Divorced,71128.0,1,0,2012-06-10,80,958.0,159.0,447.0,20.0,0.0,31.0,3,2,10,12,7,0,0,0,0,0,0,3.0,11.0,0,1615.0,989.0,0.6123839009287926,0.022705544933078393,24,0.08333333333333333,0.4166666666666667,0.2857142857142857,1,41,0,0.0
1071,1976,PhD,Divorced,70179.0,0,1,1970-01-01,10,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,3.0,11.0,0,1034.0,709.0,0.6856866537717602,0.0147337522620727,23,0.30434782608695654,0.13043478260869565,1.4,1,38,0,0.0
10061,1950,Graduation,Married,59462.0,0,1,2013-05-01,29,724.0,17.0,143.0,0.0,8.0,196.0,2,9,2,12,7,0,0,0,0,0,0,3.0,11.0,0,1088.0,928.0,0.8529411764705882,0.018297400020180956,23,0.391304347826087,0.08695652173913043,1.2857142857142858,1,64,0,0.0
7187,1969,Master,Together,51371.0,1,1,1970-01-01,52,375.0,42.0,48.0,94.0,66.0,96.0,7,4,10,4,3,0,0,0,0,0,0,3.0,11.0,0,721.0,537.0,0.7447988904299584,0.01403515602188005,18,0.2222222222222222,0.5555555555555556,1.3333333333333333,2,45,0,0.0
8775,1969,Graduation,Together,38361.0,1,0,1970-01-01,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,0,0,0,0,0,3.0,11.0,0,137.0,61.0,0.44525547445255476,0.0035713354709209877,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,45,0,0.0
1612,1981,PhD,Single,51371.0,1,0,1970-01-01,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,3.0,11.0,0,47.0,32.0,0.6808510638297872,0.0009149130832570906,6,0.5,0.0,0.5,1,33,0,0.0
2345,1982,PhD,Together,70038.0,0,0,1970-01-01,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,3.0,11.0,0,1244.0,771.0,0.6197749196141479,0.01776178645877952,16,0.25,0.25,2.0,0,32,0,0.0
322,1978,Graduation,Together,42554.0,1,1,2013-12-01,93,29.0,1.0,11.0,0.0,0.0,0.0,2,2,0,3,4,0,0,0,0,0,0,3.0,11.0,0,41.0,29.0,0.7073170731707317,0.0009634816938478168,5,0.4,0.0,0.5,2,36,0,0.0
10897,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757.0,80.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,3.0,11.0,0,1174.0,848.0,0.7223168654173765,0.01740677589146712,27,0.3333333333333333,0.2222222222222222,1.5,1,40,0,0.0
123,1951,Graduation,Widow,67046.0,0,1,2013-06-01,92,544.0,35.0,133.0,23.0,151.0,107.0,2,4,5,4,2,0,0,0,0,0,0,3.0,11.0,0,993.0,802.0,0.8076535750251762,0.014810726963577246,13,0.3076923076923077,0.38461538461538464,2.0,1,63,0,0.0
6103,1948,Graduation,Married,42192.0,0,0,2013-06-09,40,40.0,15.0,15.0,17.0,6.0,7.0,1,2,1,3,4,0,0,0,0,0,0,3.0,11.0,0,100.0,53.0,0.53,0.0023701175578308684,6,0.3333333333333333,0.16666666666666666,0.5,0,66,0,0.0
7899,1952,PhD,Married,77610.0,0,1,1970-01-01,70,1245.0,33.0,332.0,21.0,33.0,16.0,2,4,7,4,7,0,0,0,0,0,0,3.0,11.0,0,1680.0,1294.0,0.7702380952380953,0.021646695013529185,15,0.26666666666666666,0.4666666666666667,0.5714285714285714,1,62,0,0.0
10500,1984,Graduation,Married,31761.0,1,0,2014-05-04,96,19.0,1.0,20.0,16.0,14.0,28.0,2,3,0,4,5,0,0,0,0,0,0,3.0,11.0,0,98.0,61.0,0.6224489795918368,0.003085545165454488,7,0.42857142857142855,0.0,0.6,1,30,0,0.0
1655,1979,Graduation,Together,34350.0,1,0,1970-01-01,81,16.0,3.0,15.0,2.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,48.0,28.0,0.5833333333333334,0.0013973799126637554,4,0.25,0.0,0.14285714285714285,1,35,0,0.0
2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376.0,4.0,94.0,12.0,9.0,24.0,3,6,2,8,5,0,0,0,0,0,0,3.0,11.0,0,519.0,409.0,0.7880539499036608,0.009507061603561026,16,0.375,0.125,1.2,1,65,0,0.0
2712,1956,Graduation,Married,71866.0,0,1,1970-01-01,85,184.0,178.0,178.0,103.0,39.0,33.0,1,6,3,10,3,0,0,0,0,0,0,3.0,11.0,0,715.0,256.0,0.35804195804195804,0.009949071883783708,19,0.3157894736842105,0.15789473684210525,2.0,1,58,0,0.0
5517,1969,Graduation,Married,25293.0,1,0,1970-01-01,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,0,0,0,0,0,0,3.0,11.0,0,37.0,26.0,0.7027027027027027,0.0014628553354683114,4,0.25,0.25,0.125,1,45,0,0.0
10643,1987,PhD,Single,42000.0,0,0,2013-10-01,23,124.0,83.0,267.0,85.0,59.0,35.0,2,5,2,11,5,0,0,0,0,0,0,3.0,11.0,1,653.0,218.0,0.333843797856049,0.015547619047619048,18,0.2777777777777778,0.1111111111111111,1.0,0,27,0,0.0
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627.0,120.0,414.0,121.0,80.0,93.0,1,9,6,5,5,0,0,0,0,0,0,3.0,11.0,0,1455.0,800.0,0.5498281786941581,0.02092922899884925,20,0.45,0.3,1.8,0,31,0,0.0
10281,1970,Graduation,Divorced,64713.0,1,0,2014-07-02,11,180.0,60.0,241.0,13.0,54.0,54.0,2,5,5,7,4,0,0,0,0,0,0,3.0,11.0,1,602.0,288.0,0.47840531561461797,0.009302613076197981,17,0.29411764705882354,0.29411764705882354,1.25,1,44,0,0.0
6958,1977,Master,Married,27889.0,1,0,2013-05-07,42,14.0,0.0,4.0,0.0,0.0,8.0,1,1,1,2,6,0,0,0,0,0,0,3.0,11.0,0,26.0,22.0,0.8461538461538461,0.0009322672021227007,4,0.25,0.25,0.16666666666666666,1,37,0,0.0
954,1960,Basic,Widow,22123.0,0,0,1970-01-01,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,0,0,0,0,0,0,3.0,11.0,0,102.0,41.0,0.4019607843137255,0.004610586267685214,6,0.3333333333333333,0.16666666666666666,0.4,0,54,0,0.0
5079,1971,Graduation,Married,51371.0,1,1,2013-03-03,82,71.0,1.0,16.0,0.0,0.0,9.0,4,2,1,3,8,0,0,0,0,0,0,3.0,11.0,0,97.0,80.0,0.8247422680412371,0.0018882248739561232,6,0.3333333333333333,0.16666666666666666,0.25,2,43,0,0.0
10339,1954,Master,Together,51371.0,0,1,1970-01-01,83,161.0,0.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,0,0,0,0,3.0,11.0,0,207.0,185.0,0.893719806763285,0.004029510813493994,9,0.4444444444444444,0.1111111111111111,0.6666666666666666,1,60,0,0.0
4643,1973,Graduation,Married,27803.0,1,0,1970-01-01,40,8.0,26.0,46.0,38.0,9.0,49.0,2,3,0,4,8,0,0,0,0,0,0,3.0,11.0,0,176.0,66.0,0.375,0.006330252131064993,7,0.42857142857142855,0.0,0.375,1,41,0,0.0
3117,1955,Graduation,Single,51371.0,0,1,1970-01-01,95,264.0,0.0,21.0,12.0,6.0,147.0,3,6,1,5,7,0,0,0,0,0,0,3.0,11.0,0,450.0,417.0,0.9266666666666666,0.008759806116291293,12,0.5,0.08333333333333333,0.8571428571428571,1,59,0,0.0
6497,1960,Graduation,Married,51651.0,0,1,2012-07-11,32,293.0,6.0,23.0,13.0,6.0,92.0,4,6,2,5,8,0,0,0,0,0,0,3.0,11.0,0,433.0,391.0,0.9030023094688222,0.008383187159977542,13,0.46153846153846156,0.15384615384615385,0.75,1,54,0,0.0
5396,1988,Graduation,Married,68487.0,0,0,1970-01-01,48,758.0,12.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,3.0,11.0,0,1366.0,936.0,0.6852122986822841,0.01994539109612043,29,0.3103448275862069,0.2413793103448276,2.25,0,26,0,0.0
5250,1943,Master,Widow,51371.0,0,0,1970-01-01,75,532.0,126.0,490.0,164.0,126.0,126.0,1,5,5,11,1,0,0,1,0,0,0,3.0,11.0,1,1564.0,784.0,0.5012787723785166,0.03044519281306574,21,0.23809523809523808,0.23809523809523808,5.0,0,71,1,0.2
1052,1969,Graduation,Married,56796.0,0,1,1970-01-01,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,0,0,0,0,3.0,11.0,0,1001.0,740.0,0.7392607392607392,0.017624480597225156,24,0.3333333333333333,0.375,1.1428571428571428,1,45,0,0.0
2802,1992,2n Cycle,Married,87000.0,0,0,1970-01-01,61,196.0,25.0,607.0,67.0,17.0,49.0,1,4,6,7,2,0,0,0,0,0,0,3.0,11.0,0,961.0,262.0,0.2726326742976067,0.011045977011494254,17,0.23529411764705882,0.35294117647058826,2.0,0,22,0,0.0
6343,1959,Graduation,Married,79823.0,0,1,1970-01-01,6,835.0,73.0,380.0,114.0,73.0,43.0,1,6,9,7,2,0,1,0,0,0,0,3.0,11.0,0,1518.0,951.0,0.6264822134387352,0.01901707527905491,22,0.2727272727272727,0.4090909090909091,3.0,1,55,1,0.2
6507,1980,Graduation,Single,30828.0,1,0,2013-04-10,16,16.0,11.0,15.0,2.0,0.0,12.0,2,1,1,4,3,0,0,0,0,0,0,3.0,11.0,0,56.0,28.0,0.5,0.0018165304268846503,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,34,0,0.0
7901,1971,Master,Married,34109.0,0,1,2013-06-11,39,9.0,1.0,5.0,2.0,1.0,4.0,1,0,0,3,4,0,0,0,0,0,0,3.0,11.0,0,22.0,14.0,0.6363636363636364,0.000644991058078513,3,0.0,0.0,0.0,1,43,0,0.0
4865,1974,Master,Divorced,53367.0,1,1,1970-01-01,2,229.0,7.0,140.0,10.0,3.0,11.0,7,5,1,8,7,0,0,0,0,0,0,3.0,11.0,1,400.0,243.0,0.6075,0.007495268611688872,14,0.35714285714285715,0.07142857142857142,0.7142857142857143,2,40,0,0.0
2686,1969,Basic,Together,22390.0,0,0,1970-01-01,49,0.0,1.0,4.0,15.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,26.0,6.0,0.23076923076923078,0.0011612326931665922,3,0.3333333333333333,0.0,0.14285714285714285,0,45,0,0.0
3107,1976,Graduation,Together,71322.0,0,1,2014-02-05,31,121.0,24.0,124.0,24.0,15.0,42.0,1,4,1,7,2,0,0,0,0,0,0,3.0,11.0,0,350.0,178.0,0.5085714285714286,0.004907321724012226,12,0.3333333333333333,0.08333333333333333,2.0,1,38,0,0.0
1146,1949,Master,Together,49912.0,0,1,2012-07-09,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,0,3.0,11.0,1,874.0,611.0,0.6990846681922197,0.017510819041513064,22,0.45454545454545453,0.22727272727272727,1.25,1,65,1,0.2
11031,1950,PhD,Married,48699.0,1,1,1970-01-01,90,26.0,1.0,10.0,2.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,40.0,27.0,0.675,0.0008213721020965523,4,0.25,0.0,0.2,2,64,0,0.0
7428,1975,Graduation,Together,80144.0,0,0,1970-01-01,47,240.0,132.0,445.0,250.0,192.0,108.0,1,3,7,8,1,0,0,0,0,0,0,3.0,11.0,0,1367.0,540.0,0.3950256035113387,0.017056797764024755,18,0.16666666666666666,0.3888888888888889,3.0,0,39,0,0.0
975,1956,Graduation,Single,54252.0,1,1,1970-01-01,25,178.0,4.0,26.0,8.0,4.0,44.0,5,4,1,5,6,0,0,0,0,0,0,3.0,11.0,0,264.0,226.0,0.8560606060606061,0.004866180048661801,10,0.4,0.1,0.6666666666666666,2,58,0,0.0
1103,1976,Master,Married,81929.0,1,0,1970-01-01,60,1486.0,55.0,278.0,49.0,0.0,185.0,2,4,4,10,6,1,0,1,0,0,0,3.0,11.0,1,2053.0,1671.0,0.8139308329274233,0.02505828217114819,18,0.2222222222222222,0.2222222222222222,0.6666666666666666,1,38,2,0.4
3422,1975,Graduation,Married,76068.0,0,1,1970-01-01,67,1115.0,12.0,128.0,33.0,12.0,76.0,1,2,3,4,6,0,1,0,0,1,0,3.0,11.0,0,1376.0,1203.0,0.8742732558139535,0.01808907819319556,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,39,2,0.4
1055,1976,Master,Married,53204.0,1,1,1970-01-01,40,29.0,0.0,8.0,2.0,0.0,6.0,1,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,45.0,35.0,0.7777777777777778,0.0008458010675889031,4,0.25,0.0,0.25,2,38,0,0.0
6544,1949,PhD,Together,67911.0,0,1,1970-01-01,63,529.0,0.0,356.0,63.0,28.0,0.0,3,6,7,11,3,0,0,0,0,0,0,3.0,11.0,0,976.0,557.0,0.5706967213114754,0.01437175126268204,24,0.25,0.2916666666666667,2.0,1,65,0,0.0
1241,1984,2n Cycle,Married,14796.0,1,0,1970-01-01,1,13.0,3.0,8.0,7.0,4.0,16.0,2,1,0,3,9,0,0,0,0,0,0,3.0,11.0,1,51.0,33.0,0.6470588235294118,0.0034468775344687753,4,0.25,0.0,0.1111111111111111,1,30,0,0.0
2909,1974,PhD,Married,78128.0,0,1,1970-01-01,89,934.0,24.0,230.0,16.0,24.0,36.0,2,8,4,6,3,0,1,1,0,0,0,3.0,11.0,0,1264.0,994.0,0.7863924050632911,0.016178578742576284,18,0.4444444444444444,0.2222222222222222,2.6666666666666665,1,40,2,0.4
5802,1972,Basic,Married,14188.0,0,0,1970-01-01,40,2.0,7.0,11.0,16.0,12.0,27.0,1,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,75.0,41.0,0.5466666666666666,0.0052861573160417254,6,0.3333333333333333,0.0,0.3333333333333333,0,42,0,0.0
1407,1986,Basic,Married,20425.0,1,0,1970-01-01,5,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,57.0,37.0,0.6491228070175439,0.0027906976744186047,5,0.4,0.0,0.2857142857142857,1,28,0,0.0
6183,1962,Master,Married,58646.0,0,1,2013-10-06,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,3.0,11.0,0,140.0,89.0,0.6357142857142857,0.0023872045834328003,7,0.2857142857142857,0.14285714285714285,0.5,1,52,0,0.0
340,1970,Graduation,Divorced,72967.0,0,1,1970-01-01,1,158.0,35.0,179.0,0.0,0.0,125.0,2,7,2,8,5,1,0,0,0,0,0,3.0,11.0,1,497.0,283.0,0.5694164989939637,0.006811298258116683,17,0.4117647058823529,0.11764705882352941,1.4,1,44,1,0.2
5991,1949,Master,Married,48150.0,0,1,2013-08-06,24,173.0,2.0,39.0,3.0,2.0,47.0,3,5,1,4,7,0,0,0,0,0,0,3.0,11.0,0,266.0,222.0,0.8345864661654135,0.005524402907580478,10,0.5,0.1,0.7142857142857143,1,65,0,0.0
3104,1961,Graduation,Single,82332.0,0,0,1970-01-01,89,830.0,59.0,968.0,51.0,79.0,19.0,1,5,3,12,2,0,0,1,0,0,0,3.0,11.0,1,2006.0,928.0,0.4626121635094716,0.024364767040761792,20,0.25,0.15,2.5,0,53,1,0.2
9729,1955,Graduation,Widow,58275.0,1,1,2013-02-06,48,189.0,10.0,253.0,56.0,43.0,64.0,6,8,2,7,7,0,0,0,0,0,0,3.0,11.0,0,615.0,296.0,0.4813008130081301,0.010553410553410553,17,0.47058823529411764,0.11764705882352941,1.1428571428571428,2,59,0,0.0
1008,1981,PhD,Together,44953.0,0,0,1970-01-01,31,728.0,17.0,133.0,11.0,8.0,124.0,1,7,3,13,6,1,0,0,0,0,0,3.0,11.0,0,1021.0,860.0,0.8423114593535749,0.022712610949213622,23,0.30434782608695654,0.13043478260869565,1.1666666666666667,0,33,1,0.2
11091,1953,Graduation,Together,34587.0,1,1,1970-01-01,68,7.0,2.0,9.0,2.0,0.0,2.0,2,1,0,3,4,0,0,0,0,0,0,3.0,11.0,0,22.0,9.0,0.4090909090909091,0.0006360771388093792,4,0.25,0.0,0.25,2,61,0,0.0
3969,1974,Master,Together,43018.0,0,1,2013-01-11,46,35.0,4.0,17.0,7.0,6.0,64.0,1,2,2,2,5,0,0,0,0,0,0,3.0,11.0,0,133.0,105.0,0.7894736842105263,0.003091729043656144,6,0.3333333333333333,0.3333333333333333,0.4,1,40,0,0.0
1916,1954,Master,Married,45736.0,0,1,1970-01-01,92,188.0,3.0,180.0,20.0,3.0,43.0,5,7,1,6,7,0,0,0,0,0,0,3.0,11.0,0,437.0,234.0,0.5354691075514875,0.009554836452684975,14,0.5,0.07142857142857142,1.0,1,60,0,0.0
9907,1969,Master,Together,66476.0,0,1,2013-04-12,80,742.0,28.0,152.0,25.0,9.0,57.0,2,6,8,10,4,0,0,0,0,0,0,3.0,11.0,0,1013.0,808.0,0.7976307996051333,0.015238582345508154,24,0.25,0.3333333333333333,1.5,1,45,0,0.0
87,1981,2n Cycle,Married,27733.0,1,0,1970-01-01,16,0.0,7.0,5.0,26.0,2.0,17.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,57.0,19.0,0.3333333333333333,0.0020553131648216928,5,0.4,0.0,0.2857142857142857,1,33,0,0.0
8659,1952,PhD,Together,69805.0,0,1,1970-01-01,50,750.0,71.0,174.0,13.0,10.0,20.0,2,6,8,11,2,0,0,0,0,0,0,3.0,11.0,0,1038.0,780.0,0.7514450867052023,0.014869994986032519,25,0.24,0.32,3.0,1,62,0,0.0
6262,1962,Master,Single,72217.0,0,0,2013-10-04,93,816.0,42.0,450.0,55.0,56.0,154.0,1,3,10,8,2,0,0,0,0,0,0,3.0,11.0,0,1573.0,1026.0,0.6522568340750159,0.0217815749754213,21,0.14285714285714285,0.47619047619047616,1.5,0,52,0,0.0
6147,1971,Graduation,Divorced,25818.0,1,0,1970-01-01,51,5.0,2.0,8.0,2.0,2.0,9.0,1,0,1,2,7,0,0,0,0,0,0,3.0,11.0,0,28.0,16.0,0.5714285714285714,0.0010845146796808428,3,0.0,0.3333333333333333,0.0,1,43,0,0.0
8832,1976,Master,Together,37509.0,1,0,2012-12-09,24,37.0,5.0,56.0,12.0,8.0,5.0,2,3,0,4,7,0,0,0,0,0,0,3.0,11.0,0,123.0,50.0,0.4065040650406504,0.003279212988882668,7,0.42857142857142855,0.0,0.42857142857142855,1,38,0,0.0
10067,1976,2n Cycle,Together,25176.0,1,1,2013-10-08,79,4.0,0.0,4.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,13.0,9.0,0.6923076923076923,0.0005163647918652685,3,0.3333333333333333,0.0,0.14285714285714285,2,38,0,0.0
7532,1980,Graduation,Married,43586.0,0,1,1970-01-01,26,99.0,2.0,11.0,4.0,0.0,16.0,3,3,0,4,8,0,0,0,0,0,0,3.0,11.0,0,132.0,115.0,0.8712121212121212,0.003028495388427477,7,0.42857142857142855,0.0,0.375,1,34,0,0.0
4915,1956,2n Cycle,Married,53230.0,0,1,2012-03-08,86,176.0,72.0,98.0,136.0,21.0,229.0,4,5,2,12,5,0,0,0,0,0,0,3.0,11.0,0,732.0,426.0,0.5819672131147541,0.013751643809881645,19,0.2631578947368421,0.10526315789473684,1.0,1,58,0,0.0
2115,1957,Graduation,Together,50116.0,1,1,1970-01-01,68,54.0,0.0,10.0,0.0,0.0,2.0,2,1,0,4,5,0,1,0,0,0,0,3.0,11.0,0,66.0,56.0,0.8484848484848485,0.0013169446883230904,5,0.2,0.0,0.2,2,57,1,0.2
2088,1972,Graduation,Together,84906.0,0,0,2013-04-10,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3.0,11.0,0,1631.0,1103.0,0.6762722256284488,0.019209478717640685,23,0.21739130434782608,0.2608695652173913,2.5,0,42,3,0.6
2493,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,0,0,0,0,0,0,3.0,11.0,0,608.0,482.0,0.7927631578947368,0.009920699670397807,16,0.4375,0.0625,1.4,1,48,0,0.0
6292,1986,PhD,Married,82333.0,0,0,1970-01-01,60,1311.0,0.0,359.0,46.0,89.0,17.0,1,4,3,10,2,0,0,1,0,0,0,3.0,11.0,1,1822.0,1417.0,0.7777167947310648,0.02212964424957186,17,0.23529411764705882,0.17647058823529413,2.0,0,28,1,0.2
1631,1965,PhD,Together,65220.0,0,0,2012-03-09,3,890.0,63.0,292.0,0.0,25.0,12.0,4,8,4,7,6,0,0,0,0,0,0,3.0,11.0,1,1282.0,927.0,0.7230889235569423,0.019656547071450474,19,0.42105263157894735,0.21052631578947367,1.3333333333333333,0,49,0,0.0
